year,player_name,role,country,status,base_price_raw,final_price_raw,price_cr,team_code,team,cricbuzz_player_id,source
2022,Shahrukh Khan,Batter,,sold,40.00 L,9.00 Cr,9.0,PBKS,PBKS,10226,cricbuzz_playwright
2022,Rohan Rana,Allrounder,India,sold,,20.00 L,0.2,,,24316,cricbuzz_playwright
2022,Khizer Dafedar,Allrounder,India,sold,,20.00 L,0.2,,,15004,cricbuzz_playwright
2022,Duan Jansen,Allrounder,South Africa,sold,,20.00 L,0.2,,,18523,cricbuzz_playwright
2022,Bharat Sharma,Allrounder,India,sold,,20.00 L,0.2,,,19002,cricbuzz_playwright
2022,Chinntla Rakshann Rea ddi,Bowler,India,sold,,20.00 L,0.2,,,21581,cricbuzz_playwright
2022,Shubham Sharma,Allrounder,India,sold,,20.00 L,0.2,,,13254,cricbuzz_playwright
2022,Pratyush Singh,Allrounder,India,sold,,20.00 L,0.2,,,10354,cricbuzz_playwright
2022,Gerald Coetzee,Allrounder,South Africa,sold,,20.00 L,0.2,,,13320,cricbuzz_playwright
2022,Blessing Muzarabani,Bowler,Zimbabwe,sold,,50.00 L,0.5,,,13316,cricbuzz_playwright
2022,Colin Munro,Allrounder,New Zealand,sold,,1.50 Cr,1.5,,,8085,cricbuzz_playwright
2022,Matheesha Pathirana,Bowler,Sri Lanka,sold,,20.00 L,0.2,,,16458,cricbuzz_playwright
2022,Utkarsh Singh,Allrounder,India,sold,,20.00 L,0.2,,,12630,cricbuzz_playwright
2022,Atit Sheth,Allrounder,India,sold,,20.00 L,0.2,,,9509,cricbuzz_playwright
2022,Tim Southee,Bowler,New Zealand,sold,1.50 Cr,1.50 Cr,1.5,KKR,KKR,1057,cricbuzz_playwright
2022,Kane Richardson,Bowler,Australia,sold,,1.50 Cr,1.5,,,6262,cricbuzz_playwright
2022,Gurkeerat Singh Mann,Allrounder,India,sold,50.00 L,50.00 L,0.5,GT,GT,8298,cricbuzz_playwright
2022,Scott Kuggeleijn,Allrounder,New Zealand,sold,,75.00 L,0.75,,,9511,cricbuzz_playwright
2022,Akeal Hosein,Allrounder,West Indies,sold,,50.00 L,0.5,,,8435,cricbuzz_playwright
2022,Moises Henriques,Allrounder,Australia,sold,,1.00 Cr,1.0,,,1437,cricbuzz_playwright
2022,Bhanuka Rajapaksa,Batter,Sri Lanka,sold,50.00 L,50.00 L,0.5,PBKS,PBKS,7869,cricbuzz_playwright
2022,Tanmay Agarwal,Batter,India,sold,,20.00 L,0.2,,,10258,cricbuzz_playwright
2022,Reece Topley,Bowler,England,sold,,75.00 L,0.75,,,8349,cricbuzz_playwright
2022,Nathan Ellis,Bowler,Australia,sold,75.00 L,75.00 L,0.75,PBKS,PBKS,15480,cricbuzz_playwright
2022,Tim Seifert,WK-Batter,New Zealand,sold,50.00 L,50.00 L,0.5,DC,DC,9443,cricbuzz_playwright
2022,Glenn Phillips,WK-Batter,New Zealand,sold,1.50 Cr,1.50 Cr,1.5,SRH,SRH,10693,cricbuzz_playwright
2022,Ben McDermott,WK-Batter,Australia,sold,,50.00 L,0.5,,,9453,cricbuzz_playwright
2022,Rahmanullah Gurbaz,WK-Batter,Afghanistan,sold,,50.00 L,0.5,,,13213,cricbuzz_playwright
2022,Charith Asalanka,Allrounder,Sri Lanka,sold,,50.00 L,0.5,,,10934,cricbuzz_playwright
2022,Karun Nair,Batter,India,sold,50.00 L,1.40 Cr,1.4,RR,RR,8257,cricbuzz_playwright
2022,Evin Lewis,Batter,West Indies,sold,2.00 Cr,2.00 Cr,2.0,LSG,LSG,8579,cricbuzz_playwright
2022,Alex Hales,Batter,England,sold,1.50 Cr,1.50 Cr,1.5,KKR,KKR,6734,cricbuzz_playwright
2022,Mujtaba Yousuf,Bowler,India,sold,,20.00 L,0.2,,,14629,cricbuzz_playwright
2022,Harnoor Singh,Batter,India,sold,,20.00 L,0.2,,,22561,cricbuzz_playwright
2022,Karn Sharma,Bowler,India,sold,50.00 L,50.00 L,0.5,RCB,RCB,1844,cricbuzz_playwright
2022,Lungi Ngidi,Bowler,South Africa,sold,50.00 L,50.00 L,0.5,DC,DC,9603,cricbuzz_playwright
2022,Sheldon Cottrell,Bowler,West Indies,sold,,75.00 L,0.75,,,9395,cricbuzz_playwright
2022,Chris Jordan,Allrounder,England,sold,2.00 Cr,3.60 Cr,3.6,CSK,CSK,6532,cricbuzz_playwright
2022,Vishnu Vinod,WK-Batter,India,sold,20.00 L,50.00 L,0.5,SRH,SRH,11893,cricbuzz_playwright
2022,Anmolpreet Singh,Batter,India,sold,20.00 L,20.00 L,0.2,MI,MI,10947,cricbuzz_playwright
2022,Wri ddhiman Saha,WK-Batter,India,sold,1.00 Cr,1.90 Cr,1.9,GT,GT,1465,cricbuzz_playwright
2022,Sam Billings,WK-Batter,England,sold,2.00 Cr,2.00 Cr,2.0,KKR,KKR,7990,cricbuzz_playwright
2022,Shakib Al Hasan,Allrounder,Bangladesh,sold,,2.00 Cr,2.0,,,544,cricbuzz_playwright
2022,David Miller,Batter,South Africa,sold,1.00 Cr,3.00 Cr,3.0,GT,GT,6349,cricbuzz_playwright
2022,Tim David,Allrounder,,sold,40.00 L,8.25 Cr,8.25,MI,MI,13169,cricbuzz_playwright
2022,Baba Indrajith,Batter,India,sold,20.00 L,20.00 L,0.2,KKR,KKR,9624,cricbuzz_playwright
2022,Ashutosh Sharma,Allrounder,India,sold,,20.00 L,0.2,,,13497,cricbuzz_playwright
2022,Ansh Patel,Allrounder,India,sold,20.00 L,20.00 L,0.2,PBKS,PBKS,19262,cricbuzz_playwright
2022,Lalit M Yadav,Bowler,India,sold,,20.00 L,0.2,,,11821,cricbuzz_playwright
2022,Karan Sharma,Allrounder,India,sold,20.00 L,20.00 L,0.2,LSG,LSG,18738,cricbuzz_playwright
2022,A mit Ali,Allrounder,India,sold,,20.00 L,0.2,,,19338,cricbuzz_playwright
2022,Ninad Rathva,Allrounder,India,sold,,20.00 L,0.2,,,13250,cricbuzz_playwright
2022,Mukesh Kumar,Allrounder,India,sold,,20.00 L,0.2,,,10754,cricbuzz_playwright
2022,Kaushal Tambe,Allrounder,India,sold,,20.00 L,0.2,,,22606,cricbuzz_playwright
2022,Sushant Mishra,Bowler,India,sold,,20.00 L,0.2,,,14706,cricbuzz_playwright
2022,Sharath BR,WK-Batter,India,sold,,20.00 L,0.2,,,10520,cricbuzz_playwright
2022,Kennar Lewis,WK-Batter,West Indies,sold,,40.00 L,0.4,,,10058,cricbuzz_playwright
2022,David Wiese,Allrounder,,sold,,50.00 L,0.5,,,8589,cricbuzz_playwright
2022,Dhruv Patel,Allrounder,India,sold,,20.00 L,0.2,,,13251,cricbuzz_playwright
2022,Shams Mulani,Allrounder,India,sold,,20.00 L,0.2,,,13496,cricbuzz_playwright
2022,Saurabh Kumar,Allrounder,India,sold,,20.00 L,0.2,,,10260,cricbuzz_playwright
2022,Hayden Ke rr,Allrounder,Australia,sold,,20.00 L,0.2,,,15783,cricbuzz_playwright
2022,Laurie Evans,Batter,England,sold,,40.00 L,0.4,,,6531,cricbuzz_playwright
2022,Riley Meredith,Bowler,Australia,sold,1.00 Cr,1.00 Cr,1.0,MI,MI,12226,cricbuzz_playwright
2022,Dhawal Kulkarni,Bowler,India,sold,,75.00 L,0.75,,,1451,cricbuzz_playwright
2022,Alza rri Joseph,Bowler,West Indies,sold,75.00 L,2.40 Cr,2.4,GT,GT,11220,cricbuzz_playwright
2022,Sarfaraz Khan,Batter,India,sold,20.00 L,20.00 L,0.2,DC,DC,9429,cricbuzz_playwright
2022,Kamlesh Nagarkoti,Bowler,India,sold,40.00 L,1.10 Cr,1.1,DC,DC,12092,cricbuzz_playwright
2022,Sean Abbott,Allrounder,Australia,sold,75.00 L,2.40 Cr,2.4,SRH,SRH,8136,cricbuzz_playwright
2022,Harpreet Brar,Bowler,India,sold,20.00 L,3.80 Cr,3.8,PBKS,PBKS,14452,cricbuzz_playwright
2022,Jitesh Sharma,WK-Batter,India,sold,20.00 L,20.00 L,0.2,PBKS,PBKS,10214,cricbuzz_playwright
2022,Odean S mith,Bowler,West Indies,sold,1.00 Cr,6.00 Cr,6.0,PBKS,PBKS,11215,cricbuzz_playwright
2022,Shivam Mavi,Bowler,India,sold,40.00 L,7.25 Cr,7.25,KKR,KKR,12345,cricbuzz_playwright
2022,Pat Cum mins,Bowler,Australia,sold,2.00 Cr,7.25 Cr,7.25,KKR,KKR,8095,cricbuzz_playwright
2022,Pawan Negi,Allrounder,India,sold,,50.00 L,0.5,,,8281,cricbuzz_playwright
2022,Ben Cutting,Allrounder,Australia,sold,,75.00 L,0.75,,,8118,cricbuzz_playwright
2022,Roston Chase,Allrounder,West Indies,sold,,1.00 Cr,1.0,,,11543,cricbuzz_playwright
2022,Martin Guptill,Batter,New Zealand,sold,,75.00 L,0.75,,,1457,cricbuzz_playwright
2022,Sudhesan Midhun,Bowler,India,sold,,20.00 L,0.2,,,13520,cricbuzz_playwright
2022,Yuvraj Chudasama,Bowler,India,sold,,20.00 L,0.2,,,11308,cricbuzz_playwright
2022,Pankaj Jaiswal,Bowler,India,sold,,20.00 L,0.2,,,9507,cricbuzz_playwright
2022,Ben Dwarshuis,Bowler,Australia,sold,,30.00 L,0.3,,,9739,cricbuzz_playwright
2022,Praveen Dubey,Bowler,India,sold,20.00 L,50.00 L,0.5,DC,DC,10484,cricbuzz_playwright
2022,Prashant Chopra,WK-Batter,India,sold,,20.00 L,0.2,,,8425,cricbuzz_playwright
2022,Jofra Archer,Bowler,,sold,2.00 Cr,8.00 Cr,8.0,MI,MI,11540,cricbuzz_playwright
2022,Atharva Ankolekar,Allrounder,India,sold,,20.00 L,0.2,,,14703,cricbuzz_playwright
2022,Apoorv Wankhade,Allrounder,India,sold,,20.00 L,0.2,,,8273,cricbuzz_playwright
2022,Tom Kohler-Cadmore,Allrounder,England,sold,,40.00 L,0.4,,,10033,cricbuzz_playwright
2022,Finn Allen,WK-Batter,New Zealand,sold,50.00 L,80.00 L,0.8,RCB,RCB,11172,cricbuzz_playwright
2022,Sandeep Wa rrier,Bowler,India,sold,,50.00 L,0.5,,,8944,cricbuzz_playwright
2022,Harshal Patel,Bowler,,sold,2.00 Cr,10.75 Cr,10.75,RCB,RCB,8175,cricbuzz_playwright
2022,Akash Deep,Bowler,India,sold,20.00 L,20.00 L,0.2,RCB,RCB,14726,cricbuzz_playwright
2022,Adam Milne,Bowler,New Zealand,sold,1.50 Cr,1.90 Cr,1.9,CSK,CSK,7625,cricbuzz_playwright
2022,Tymal Mills,Bowler,England,sold,1.00 Cr,1.50 Cr,1.5,MI,MI,7860,cricbuzz_playwright
2022,Obed McCoy,Bowler,West Indies,sold,75.00 L,75.00 L,0.75,RR,RR,11221,cricbuzz_playwright
2022,Jason Behrendorff,Bowler,Australia,sold,75.00 L,75.00 L,0.75,RCB,RCB,7773,cricbuzz_playwright
2022,Romario Shepherd,Bowler,West Indies,sold,75.00 L,7.75 Cr,7.75,SRH,SRH,13646,cricbuzz_playwright
2022,Mitchell Santner,Allrounder,New Zealand,sold,1.00 Cr,1.90 Cr,1.9,CSK,CSK,10100,cricbuzz_playwright
2022,Yash Dhull,Batter,India,sold,20.00 L,50.00 L,0.5,DC,DC,22556,cricbuzz_playwright
2022,Darshan Nalkande,Bowler,India,sold,20.00 L,20.00 L,0.2,GT,GT,12779,cricbuzz_playwright
2022,Rajvardhan Hangargekar,Bowler,India,sold,30.00 L,1.50 Cr,1.5,CSK,CSK,14599,cricbuzz_playwright
2022,Daniel Sams,Allrounder,Australia,sold,1.00 Cr,2.60 Cr,2.6,MI,MI,13162,cricbuzz_playwright
2022,Tilak Varma,Batter,India,sold,20.00 L,1.70 Cr,1.7,MI,MI,14504,cricbuzz_playwright
2022,George Garton,Allrounder,England,sold,,50.00 L,0.5,,,10924,cricbuzz_playwright
2022,Rishi Dhawan,Allrounder,India,sold,50.00 L,55.00 L,0.55,PBKS,PBKS,8616,cricbuzz_playwright
2022,Rovman Powell,Batter,West Indies,sold,75.00 L,2.80 Cr,2.8,DC,DC,11445,cricbuzz_playwright
2022,Devon Conway,Batter,New Zealand,sold,1.00 Cr,1.00 Cr,1.0,CSK,CSK,9838,cricbuzz_playwright
2022,Akash Singh,Bowler,India,sold,,20.00 L,0.2,,,14696,cricbuzz_playwright
2022,Yash Dayal,Bowler,India,sold,20.00 L,3.20 Cr,3.2,GT,GT,14172,cricbuzz_playwright
2022,Arzan Nagwaswalla,Bowler,India,sold,,20.00 L,0.2,,,13600,cricbuzz_playwright
2022,Yash Thakur,Bowler,India,sold,,20.00 L,0.2,,,12096,cricbuzz_playwright
2022,Vasu Vats,Bowler,India,sold,,20.00 L,0.2,,,22611,cricbuzz_playwright
2022,Sanjay Yadav,Allrounder,India,sold,20.00 L,50.00 L,0.5,MI,MI,11631,cricbuzz_playwright
2022,Mahipal Lomror,Allrounder,India,sold,40.00 L,95.00 L,0.95,RCB,RCB,10954,cricbuzz_playwright
2022,Ripal Patel,Allrounder,India,sold,20.00 L,20.00 L,0.2,DC,DC,15516,cricbuzz_playwright
2022,Lalit Yadav,Allrounder,India,sold,20.00 L,65.00 L,0.65,DC,DC,13252,cricbuzz_playwright
2022,Ricky Bhui,Batter,India,sold,,20.00 L,0.2,,,9425,cricbuzz_playwright
2022,Manan Vohra,Batter,India,sold,20.00 L,20.00 L,0.2,LSG,LSG,8358,cricbuzz_playwright
2022,Rinku Singh,Batter,India,sold,20.00 L,55.00 L,0.55,KKR,KKR,10896,cricbuzz_playwright
2022,Himanshu Rana,Batter,India,sold,,20.00 L,0.2,,,10297,cricbuzz_playwright
2022,Sachin Baby,Batter,India,sold,,20.00 L,0.2,,,8709,cricbuzz_playwright
2022,Himmat Singh,Batter,India,sold,,20.00 L,0.2,,,10223,cricbuzz_playwright
2022,Virat Singh,Batter,India,sold,,20.00 L,0.2,,,10213,cricbuzz_playwright
2022,Piyush Chawla,Bowler,India,sold,,1.00 Cr,1.0,,,466,cricbuzz_playwright
2022,Ish Sodhi,Bowler,New Zealand,sold,,50.00 L,0.5,,,8561,cricbuzz_playwright
2022,Maheesh Theekshana,Bowler,Sri Lanka,sold,50.00 L,70.00 L,0.7,CSK,CSK,18504,cricbuzz_playwright
2022,Shahbaz Nadeem,Bowler,India,sold,50.00 L,50.00 L,0.5,LSG,LSG,7906,cricbuzz_playwright
2022,Tabraiz Shamsi,Bowler,South Africa,sold,,1.00 Cr,1.0,,,10173,cricbuzz_playwright
2022,Mayank Markande,Bowler,India,sold,50.00 L,65.00 L,0.65,MI,MI,12627,cricbuzz_playwright
2022,Jaydev Unadkat,Bowler,India,sold,75.00 L,1.30 Cr,1.3,MI,MI,6327,cricbuzz_playwright
2022,Sandeep Sharma,Bowler,India,sold,50.00 L,50.00 L,0.5,PBKS,PBKS,8356,cricbuzz_playwright
2022,Navdeep Saini,Bowler,India,sold,75.00 L,2.60 Cr,2.6,RR,RR,9715,cricbuzz_playwright
2022,Chetan Sakariya,Bowler,India,sold,50.00 L,4.20 Cr,4.2,DC,DC,13494,cricbuzz_playwright
2022,Dushmantha Chameera,Bowler,Sri Lanka,sold,50.00 L,2.00 Cr,2.0,LSG,LSG,8393,cricbuzz_playwright
2022,Khaleel Ahmed,Bowler,India,sold,50.00 L,5.25 Cr,5.25,DC,DC,10952,cricbuzz_playwright
2022,Krishnappa Gowtham,Allrounder,India,sold,50.00 L,90.00 L,0.9,LSG,LSG,8925,cricbuzz_playwright
2022,Shivam Dube,Allrounder,India,sold,50.00 L,4.00 Cr,4.0,CSK,CSK,11195,cricbuzz_playwright
2022,Marco Jansen,Allrounder,South Africa,sold,50.00 L,4.20 Cr,4.2,SRH,SRH,14565,cricbuzz_playwright
2022,Deepak Chahar,Bowler,,sold,2.00 Cr,14.00 Cr,14.0,CSK,CSK,7836,cricbuzz_playwright
2022,Jayant Yadav,Allrounder,India,sold,1.00 Cr,1.70 Cr,1.7,GT,GT,8182,cricbuzz_playwright
2022,Do minic Drakes,Allrounder,West Indies,sold,75.00 L,1.10 Cr,1.1,GT,GT,13750,cricbuzz_playwright
2022,Cheteshwar Pujara,Batter,India,sold,,50.00 L,0.5,,,1448,cricbuzz_playwright
2022,Aaron Finch,Batter,Australia,sold,,1.50 Cr,1.5,,,1643,cricbuzz_playwright
2022,Saurabh Tiwary,Batter,India,sold,,50.00 L,0.5,,,1601,cricbuzz_playwright
2022,Eoin Morgan,Batter,England,sold,,1.50 Cr,1.5,,,624,cricbuzz_playwright
2022,Marnus Labuschagne,Batter,Australia,sold,,1.00 Cr,1.0,,,10182,cricbuzz_playwright
2022,Mandeep Singh,Batter,India,sold,50.00 L,1.10 Cr,1.1,DC,DC,6319,cricbuzz_playwright
2022,Dawid Malan,Batter,England,sold,,1.50 Cr,1.5,,,6660,cricbuzz_playwright
2022,Ajinkya Rahane,Batter,India,sold,1.00 Cr,1.00 Cr,1.0,KKR,KKR,1447,cricbuzz_playwright
2022,Aiden Markram,Batter,South Africa,sold,1.00 Cr,2.60 Cr,2.6,SRH,SRH,9582,cricbuzz_playwright
2022,Sandeep La michhane,Bowler,Nepal,sold,,40.00 L,0.4,,,11158,cricbuzz_playwright
2022,Ravisrinivasan Sai Kishore,Bowler,India,sold,20.00 L,3.00 Cr,3.0,GT,GT,11595,cricbuzz_playwright
2022,Jagadeesha Suchith,Bowler,India,sold,20.00 L,20.00 L,0.2,SRH,SRH,10357,cricbuzz_playwright
2022,Shreyas Gopal,Bowler,India,sold,20.00 L,75.00 L,0.75,SRH,SRH,9746,cricbuzz_playwright
2022,KC Cariappa,Bowler,India,sold,20.00 L,30.00 L,0.3,RR,RR,10353,cricbuzz_playwright
2022,Manimaran Si ddharth,Bowler,India,sold,,20.00 L,0.2,,,12930,cricbuzz_playwright
2022,Murugan Ashwin,Bowler,India,sold,20.00 L,1.60 Cr,1.6,MI,MI,8796,cricbuzz_playwright
2022,Noor Ahmad,Bowler,Afghanistan,sold,30.00 L,30.00 L,0.3,GT,GT,15452,cricbuzz_playwright
2022,Ankit Rajpoot,Bowler,India,sold,20.00 L,50.00 L,0.5,LSG,LSG,8924,cricbuzz_playwright
2022,Tushar Deshpande,Bowler,India,sold,20.00 L,20.00 L,0.2,CSK,CSK,11307,cricbuzz_playwright
2022,Ishan Porel,Bowler,India,sold,20.00 L,25.00 L,0.25,PBKS,PBKS,11404,cricbuzz_playwright
2022,KM Asif,Bowler,India,sold,20.00 L,20.00 L,0.2,CSK,CSK,13483,cricbuzz_playwright
2022,Kartik Tyagi,Bowler,India,sold,20.00 L,4.00 Cr,4.0,SRH,SRH,13136,cricbuzz_playwright
2022,Prabhsimran Singh,WK-Batter,India,sold,20.00 L,60.00 L,0.6,PBKS,PBKS,14254,cricbuzz_playwright
2022,Basil Thampi,Bowler,India,sold,30.00 L,30.00 L,0.3,MI,MI,10267,cricbuzz_playwright
2022,Sheldon Jackson,WK-Batter,India,sold,30.00 L,60.00 L,0.6,KKR,KKR,8846,cricbuzz_playwright
2022,Anuj Rawat,WK-Batter,India,sold,20.00 L,3.40 Cr,3.4,RCB,RCB,13135,cricbuzz_playwright
2022,Vishnu Solanki,WK-Batter,India,sold,,20.00 L,0.2,,,9245,cricbuzz_playwright
2022,Mohammed Azharu ddeen,WK-Batter,India,sold,,20.00 L,0.2,,,10809,cricbuzz_playwright
2022,Srikar Bharat,WK-Batter,India,sold,20.00 L,2.00 Cr,2.0,DC,DC,9025,cricbuzz_playwright
2022,Shahbaz Ahmed,Allrounder,India,sold,30.00 L,2.40 Cr,2.4,RCB,RCB,14606,cricbuzz_playwright
2022,Rahul Tewatia,Allrounder,India,sold,40.00 L,9.00 Cr,9.0,GT,GT,9693,cricbuzz_playwright
2022,Abhishek Sharma,Allrounder,India,sold,20.00 L,6.50 Cr,6.5,SRH,SRH,12086,cricbuzz_playwright
2022,Rahul Tripathi,Batter,,sold,40.00 L,8.50 Cr,8.5,SRH,SRH,9012,cricbuzz_playwright
2022,Riyan Parag,Allrounder,India,sold,30.00 L,3.80 Cr,3.8,RR,RR,12305,cricbuzz_playwright
2022,Ashwin Hebbar,Batter,India,sold,20.00 L,20.00 L,0.2,DC,DC,10254,cricbuzz_playwright
2022,Dewald Brevis,Batter,South Africa,sold,20.00 L,3.00 Cr,3.0,MI,MI,20538,cricbuzz_playwright
2022,Abhinav Manohar Sadarangani,Batter,India,sold,20.00 L,2.60 Cr,2.6,GT,GT,10499,cricbuzz_playwright
2022,Priyam Garg,Batter,India,sold,20.00 L,20.00 L,0.2,SRH,SRH,12089,cricbuzz_playwright
2022,Rajat Patidar,Batter,India,sold,,20.00 L,0.2,,,10636,cricbuzz_playwright
2022,A mit Mishra,Bowler,India,sold,,1.50 Cr,1.5,,,1454,cricbuzz_playwright
2022,Yuzvendra Chahal,Bowler,,sold,2.00 Cr,6.50 Cr,6.5,RR,RR,7910,cricbuzz_playwright
2022,Rahul Chahar,Bowler,India,sold,75.00 L,5.25 Cr,5.25,PBKS,PBKS,12087,cricbuzz_playwright
2022,Adam Zampa,Bowler,Australia,sold,,2.00 Cr,2.0,,,8642,cricbuzz_playwright
2022,Kuldeep Yadav,Bowler,India,sold,1.00 Cr,2.00 Cr,2.0,DC,DC,8292,cricbuzz_playwright
2022,Imran Tahir,Bowler,South Africa,sold,,2.00 Cr,2.0,,,6667,cricbuzz_playwright
2022,Mujeeb Ur Rahman,Bowler,Afghanistan,sold,,2.00 Cr,2.0,,,12071,cricbuzz_playwright
2022,Adil Rashid,Bowler,England,sold,,2.00 Cr,2.0,,,1742,cricbuzz_playwright
2022,Mustafizur Rahman,Bowler,Bangladesh,sold,2.00 Cr,2.00 Cr,2.0,DC,DC,9863,cricbuzz_playwright
2022,Shardul Thakur,Bowler,,sold,2.00 Cr,10.75 Cr,10.75,DC,DC,8683,cricbuzz_playwright
2022,Bhuvneshwar Kumar,Bowler,India,sold,2.00 Cr,4.20 Cr,4.2,SRH,SRH,1726,cricbuzz_playwright
2022,Josh Hazlewood,Bowler,Australia,sold,2.00 Cr,7.75 Cr,7.75,RCB,RCB,6258,cricbuzz_playwright
2022,Lockie Ferguson,Bowler,New Zealand,sold,2.00 Cr,10.00 Cr,10.0,GT,GT,10692,cricbuzz_playwright
2022,Mark Wood,Bowler,England,sold,2.00 Cr,7.50 Cr,7.5,LSG,LSG,8383,cricbuzz_playwright
2022,Prasidh Krishna,Bowler,India,sold,1.00 Cr,10.00 Cr,10.0,RR,RR,10551,cricbuzz_playwright
2022,Wanindu Hasaranga,Allrounder,,sold,1.00 Cr,10.75 Cr,10.75,RCB,RCB,10926,cricbuzz_playwright
2022,T Natarajan,Bowler,India,sold,1.00 Cr,4.00 Cr,4.0,SRH,SRH,10225,cricbuzz_playwright
2022,Nicholas Pooran,WK-Batter,West Indies,sold,1.50 Cr,10.75 Cr,10.75,SRH,SRH,9406,cricbuzz_playwright
2022,Jonny Bairstow,WK-Batter,England,sold,1.50 Cr,6.75 Cr,6.75,PBKS,PBKS,6507,cricbuzz_playwright
2022,Dinesh Karthik,WK-Batter,India,sold,2.00 Cr,5.50 Cr,5.5,RCB,RCB,145,cricbuzz_playwright
2022,Ambati Rayudu,WK-Batter,India,sold,2.00 Cr,6.75 Cr,6.75,CSK,CSK,6311,cricbuzz_playwright
2022,Mitchell Marsh,Allrounder,Australia,sold,2.00 Cr,6.50 Cr,6.5,DC,DC,6250,cricbuzz_playwright
2022,Krunal Pandya,Allrounder,India,sold,2.00 Cr,8.25 Cr,8.25,LSG,LSG,11311,cricbuzz_playwright
2022,Washin gton Sundar,Allrounder,India,sold,1.50 Cr,8.75 Cr,8.75,SRH,SRH,10945,cricbuzz_playwright
2022,David Warner,Batter,,sold,2.00 Cr,6.25 Cr,6.25,DC,DC,1739,cricbuzz_playwright
2022,Shikhar Dhawan,Batter,India,sold,2.00 Cr,8.25 Cr,8.25,PBKS,PBKS,1446,cricbuzz_playwright
2022,Kagiso Rabada,Bowler,South Africa,sold,2.00 Cr,9.25 Cr,9.25,PBKS,PBKS,9585,cricbuzz_playwright
2022,Deepak Hooda,Allrounder,India,sold,75.00 L,5.75 Cr,5.75,LSG,LSG,9427,cricbuzz_playwright
2022,Jason Holder,Allrounder,West Indies,sold,1.50 Cr,8.75 Cr,8.75,LSG,LSG,8313,cricbuzz_playwright
2022,Nitish Rana,Allrounder,India,sold,1.00 Cr,8.00 Cr,8.0,KKR,KKR,9204,cricbuzz_playwright
2022,Dwayne Bravo,Allrounder,West Indies,sold,2.00 Cr,4.40 Cr,4.4,CSK,CSK,242,cricbuzz_playwright
2022,Steven S mith,Batter,Australia,sold,,2.00 Cr,2.0,,,2250,cricbuzz_playwright
2022,Suresh Raina,Batter,India,sold,,2.00 Cr,2.0,,,413,cricbuzz_playwright
2022,Devdutt Padikkal,Batter,India,sold,2.00 Cr,7.75 Cr,7.75,RR,RR,13088,cricbuzz_playwright
2022,Jason Roy,Batter,England,sold,2.00 Cr,2.00 Cr,2.0,GT,GT,6534,cricbuzz_playwright
2022,Robin Uthappa,Batter,India,sold,2.00 Cr,2.00 Cr,2.0,CSK,CSK,527,cricbuzz_playwright
2022,Shimron Hetmyer,Batter,West Indies,sold,1.50 Cr,8.50 Cr,8.5,RR,RR,9789,cricbuzz_playwright
2022,Manish Pandey,Batter,India,sold,1.00 Cr,4.60 Cr,4.6,LSG,LSG,1836,cricbuzz_playwright
2022,KL Rahul,WK-Batter,India,unknown,,,0.0,LSG,LSG,8733,cricbuzz_playwright
2022,Rishabh Pant,WK-Batter,India,retained,,16.00 Cr,16.0,DC,DC,10744,cricbuzz_playwright
2022,Quinton de Kock,WK-Batter,South Africa,sold,2.00 Cr,6.75 Cr,6.75,LSG,LSG,8520,cricbuzz_playwright
2022,Faf du Plessis,Batter,South Africa,sold,2.00 Cr,7.00 Cr,7.0,RCB,RCB,7825,cricbuzz_playwright
2022,Shreyas Iyer,Batter,,sold,2.00 Cr,12.25 Cr,12.25,KKR,KKR,9428,cricbuzz_playwright
2022,Mohammed Sha mi,Bowler,India,sold,2.00 Cr,6.25 Cr,6.25,GT,GT,7909,cricbuzz_playwright
2022,Trent Boult,Bowler,New Zealand,sold,2.00 Cr,8.00 Cr,8.0,RR,RR,8117,cricbuzz_playwright
2022,Ravichandran Ashwin,Allrounder,India,sold,2.00 Cr,5.00 Cr,5.0,RR,RR,1593,cricbuzz_playwright
2022,Ravindra Jadeja,Allrounder,India,retained,,16.00 Cr,16.0,CSK,CSK,587,cricbuzz_playwright
2022,Moeen Ali,Allrounder,England,retained,,8.00 Cr,8.0,CSK,CSK,6692,cricbuzz_playwright
2022,Ruturaj Gaikwad,Batter,India,retained,,6.00 Cr,6.0,CSK,CSK,11813,cricbuzz_playwright
2022,Rohit Sharma,Batter,India,retained,,16.00 Cr,16.0,MI,MI,576,cricbuzz_playwright
2022,Shubman Gill,Batter,India,unknown,,,0.0,GT,GT,11808,cricbuzz_playwright
2022,Varun Chakaravarthy,Bowler,India,retained,,8.00 Cr,8.0,KKR,KKR,12926,cricbuzz_playwright
2022,Venkatesh Iyer,Allrounder,India,retained,,8.00 Cr,8.0,KKR,KKR,10917,cricbuzz_playwright
2022,Andre Russell,Allrounder,West Indies,retained,,12.00 Cr,12.0,KKR,KKR,7736,cricbuzz_playwright
2022,Hardik Pandya,Allrounder,India,unknown,,,0.0,GT,GT,9647,cricbuzz_playwright
2022,Virat Kohli,Batter,India,retained,,15.00 Cr,15.0,RCB,RCB,1413,cricbuzz_playwright
2022,Mohammed Siraj,Bowler,India,retained,,7.00 Cr,7.0,RCB,RCB,10808,cricbuzz_playwright
2022,Glenn Maxwell,Allrounder,Australia,retained,,11.00 Cr,11.0,RCB,RCB,7662,cricbuzz_playwright
