year,viewing_team_code,viewing_team_id,viewing_team_name,player_name,role,country,num_bids,last_bid_raw,last_bid_cr,bid_war,source
2018,RCB,59,Sunrisers Hyderabad,Yuzvendra Chahal,Bowler,India,1,6.00 Cr,6.0,won,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Amit Mishra,Bowler,India,8,3.80 Cr,3.8,lost,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Rashid Khan,Bowler,Afghanistan,5,8.80 Cr,8.8,lost,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Piyush Chawla,Allrounder,India,2,4.00 Cr,4.0,lost,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Mohammed Shami,Bowler,India,6,2.00 Cr,2.0,lost,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Umesh Yadav,Bowler,India,1,4.20 Cr,4.2,won,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Quinton de Kock,WK-Batter,South Africa,3,2.80 Cr,2.8,won,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Moeen Ali,Allrounder,England,2,1.70 Cr,1.7,won,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Marcus Stoinis,Allrounder,Australia,11,6.20 Cr,6.2,lost,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Colin de Grandhomme,Allrounder,New Zealand,9,2.20 Cr,2.2,won,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Chris Woakes,Allrounder,England,14,7.40 Cr,7.4,won,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Manish Pandey,Batter,India,5,8.00 Cr,8.0,lost,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Chris Lynn,Batter,Australia,4,9.40 Cr,9.4,lost,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Brendon McCullum,WK-Batter,New Zealand,5,3.60 Cr,3.6,won,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Kane Williamson,Batter,New Zealand,5,2.80 Cr,2.8,lost,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Glenn Maxwell,Allrounder,Australia,2,6.60 Cr,6.6,lost,cricbuzz_all_bids_playwright
